,homograph,simalign_fr,fr-label,en,fr,inter_align
814,alternate,alternativement,alternate_vrb,"['Pakistan', 'is', 'an', 'important', 'country', 'in', 'the', 'region', 'but', ',', 'unfortunately', ',', 'its', 'Government', 'appears', 'to', 'alternate', 'between', 'corrupt', 'regimes', 'and', 'military', 'juntas', '.', '']","['', 'Le', 'Pakistan', 'est', 'un', 'pays', 'important', 'dans', 'cette', 'région', ',', 'mais', 'il', 'est', ',', 'hélas', ',', 'gouverné', 'alternativement', 'par', 'des', 'régimes', 'corrompus', 'et', 'des', 'juntes', 'militaires', '.\n']","[(0, 2), (1, 3), (2, 4), (3, 6), (4, 5), (5, 7), (6, 8), (7, 9), (8, 11), (9, 14), (10, 15), (11, 16), (12, 12), (16, 18), (17, 19), (18, 22), (19, 21), (20, 23), (21, 26), (23, 27)]"
815,sow,semer,sow,"['This', 'is', 'nothing', 'more', 'than', 'the', 'right', 'of', 'farmers', 'to', 'raise', 'their', 'livestock', 'and', 'to', 'sow', 'their', 'seed', '.', '']","['', 'Ce', ""n'"", 'est', 'rien', ""d'"", 'autre', 'que', 'le', 'droit', 'des', 'agriculteurs', 'à', 'élever', 'leurs', 'animaux', 'et', 'à', 'semer', 'leurs', 'semences', '.\n']","[(0, 1), (1, 3), (2, 4), (3, 6), (4, 7), (5, 8), (6, 9), (7, 10), (8, 11), (9, 12), (10, 13), (11, 14), (12, 15), (13, 16), (14, 17), (15, 18), (16, 19), (17, 20), (18, 21)]"
816,fragment,fragmentent,fragment_vrb,"['They', 'fragment', 'the', 'market', 'and', 'can', 'lead', 'to', 'a', 'shift', 'in', 'activities', 'to', 'the', 'cheapest', 'region', '.', '']","['', 'Ils', 'fragmentent', 'le', 'marché', 'et', 'peuvent', 'entraîner', 'un', 'glissement', 'des', 'activités', 'vers', 'la', 'région', 'la', 'plus', 'avantageuse', '.\n']","[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (8, 8), (9, 9), (10, 10), (11, 11), (12, 12), (13, 13), (14, 16), (14, 17), (15, 14), (16, 18)]"
817,fragment,éparpillent,fragment_vrb,"['I', 'fear', 'that', 'all', 'this', 'work', 'will', 'fragment', 'and', 'there', 'will', 'be', 'unnecessary', 'overlap', '.', '']","['', 'Je', 'crains', 'que', 'tous', 'ces', 'efforts', 'ne', ""s'"", 'éparpillent', 'et', ""qu'"", 'il', ""n'"", 'y', 'ait', 'des', 'chevauchements', 'superflus', '.\n']","[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (7, 9), (8, 10), (9, 12), (11, 15), (13, 17), (14, 19)]"
818,ornament,emplâtre,ornament_vrb,"['A', 'new', 'phase', 'of', 'Brussels', '-', 'inspired', 'regulating', 'mania', 'would', 'be', 'neither', 'use', 'nor', 'ornament', 'in', 'the', 'fight', 'against', 'illicit', 'work', 'in', 'the', 'Member', 'States', 'of', 'the', 'European', 'Union', '.', '']","['', 'Pour', 'la', 'lutte', 'contre', 'le', 'travail', 'au', 'noir', 'dans', 'les', 'États', 'membres', 'de', ""l'"", 'Union', 'européenne', ',', 'une', 'nouvelle', 'vague', 'de', 'rage', 'réglementaire', 'en', 'provenance', 'de', 'Bruxelles', 'ne', 'serait', ""qu'"", 'un', 'emplâtre', 'sur', 'une', 'jambe', 'de', 'bois', '.\n']","[(0, 18), (1, 19), (2, 20), (3, 21), (4, 27), (7, 23), (8, 22), (10, 29), (14, 32), (16, 2), (17, 3), (18, 4), (19, 5), (20, 6), (21, 9), (22, 10), (24, 11), (25, 13), (26, 14), (27, 16), (28, 15), (29, 38)]"
819,diagnoses,diagnostics,diagnoses_nou,"['This', 'nightmare', 'takes', 'on', 'many', 'guises', ',', 'each', 'one', 'more', 'monstrous', 'than', 'the', 'last', ',', 'whether', 'it', 'involves', 'prenatal', 'diagnoses', ',', 'for', 'example', ',', 'which', 'serve', 'to', 'destroy', 'embryos', 'affected', 'by', 'Down', ""'"", 's', 'syndrome', 'to', 'avoid', 'the', 'trouble', 'of', 'eradicating', 'the', 'disease', 'itself', ';', 'whether', 'it', 'involves', 'the', 'production', 'of', 'excessive', 'numbers', 'of', 'embryos', 'that', 'pile', 'up', 'in', 'freezers', ';', 'or', 'whether', ',', 'finally', ',', 'it', 'involves', 'the', 'cloning', 'of', 'human', 'beings', '.', '']","['', 'Ce', 'cauchemar', 'adopte', 'plusieurs', 'visages', ',', 'tous', 'plus', 'monstrueux', 'les', 'uns', 'que', 'les', 'autres', ',', ""qu'"", 'il', ""s'"", 'agisse', ',', 'par', 'exemple', ',', 'des', 'diagnostics', 'prénataux', ',', 'qui', 'servent', 'à', 'éliminer', 'les', 'embryons', 'touchés', 'par', 'la', 'trisomie', '21', 'pour', ""s'"", 'épargner', 'la', 'peine', ""d'"", 'éradiquer', 'la', 'maladie', 'elle-même', ';', ""qu'"", 'il', ""s'"", 'agisse', 'de', 'la', 'multiplication', ""d'"", 'embryons', 'surnuméraires', 'qui', ""s'"", 'entassent', 'dans', 'les', 'congélateurs', ';', ""qu'"", 'il', ""s'"", 'agisse', ',', 'enfin', ',', 'du', 'clonage', 'des', 'êtres', 'humains', '.\n']","[(0, 1), (1, 2), (2, 3), (4, 4), (6, 6), (7, 7), (9, 8), (10, 9), (11, 12), (12, 13), (13, 14), (14, 15), (15, 16), (16, 17), (18, 26), (19, 25), (21, 21), (22, 22), (23, 23), (24, 28), (25, 29), (26, 30), (28, 33), (29, 34), (30, 35), (31, 37), (35, 39), (36, 41), (37, 42), (38, 43), (39, 44), (40, 45), (41, 46), (42, 47), (43, 48), (44, 49), (45, 50), (46, 51), (48, 55), (49, 56), (53, 57), (54, 58), (55, 60), (56, 61), (56, 62), (58, 63), (59, 65), (60, 66), (62, 67), (63, 71), (64, 72), (65, 73), (66, 68), (69, 75), (70, 76), (71, 78), (72, 77), (73, 79)]"
823,alternate,alternons,alternate_vrb,"['We', 'alternate', 'between', 'cooperation', 'and', 'confrontation', 'with', 'Russia', '.', '']","['', 'Nous', 'alternons', 'entre', 'coopération', 'et', 'confrontation', 'avec', 'la', 'Russie', '.\n']","[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 9), (8, 10)]"
824,discount,tenir,discount_vrb,"['That', 'would', 'mean', ',', 'for', 'example', ',', 'that', 'a', 'travel', 'agency', 'in', 'my', 'region', 'could', 'quickly', 'discount', 'the', 'risk', 'for', 'employees', 'working', 'indoors', 'in', 'its', 'shops', 'in', 'the', 'north', 'of', 'England', ',', 'but', 'that', 'it', 'had', 'better', 'take', 'very', 'seriously', 'the', 'risk', 'facing', 'its', 'staff', 'acting', 'as', 'company', 'representatives', 'in', 'Mediterranean', 'resorts', 'throughout', 'the', 'summer', 'months', '.', '']","['', 'À', 'titre', 'd’', 'exemple', ',', 'une', 'agence', 'de', 'voyage', 'de', 'ma', 'région', 'peut', 'ne', 'pas', 'tenir', 'compte', 'du', 'risque', 'pour', 'ses', 'employés', 'travaillant', 'à', 'l’', 'intérieur', 'dans', 'ses', 'magasins', 'du', 'nord', 'de', 'l’', 'Angleterre', ',', 'mais', 'est', 'vivement', 'invitée', 'à', 'prendre', 'très', 'au', 'sérieux', 'les', 'risques', 'courus', 'par', 'son', 'personnel', 'la', 'représentant', 'dans', 'les', 'lieux', 'de', 'vacances', 'méditerranéens', 'en', 'été', '.\n']","[(4, 1), (5, 4), (6, 5), (8, 6), (9, 9), (10, 7), (11, 10), (12, 11), (13, 12), (14, 13), (16, 16), (17, 18), (18, 19), (19, 20), (20, 22), (21, 23), (22, 26), (23, 27), (24, 28), (25, 29), (26, 30), (28, 31), (29, 32), (30, 34), (31, 35), (32, 36), (34, 37), (37, 41), (38, 42), (39, 44), (40, 45), (41, 46), (43, 49), (48, 52), (49, 53), (51, 58), (52, 59), (55, 60), (56, 61)]"
825,discount,décompter,discount_vrb,"['I', 'would', 'like', 'to', 'ask', 'the', 'Commission', 'and', 'the', 'Council', 'the', 'following', 'question', ',', 'therefore', ':', 'when', 'calculating', 'the', '3', '%', 'budget', 'deficit', ',', 'are', 'you', 'prepared', 'to', 'discount', ',', 'with', 'immediate', 'effect', ',', 'public', 'spending', 'and', 'costs', 'incurred', 'as', 'a', 'result', 'of', 'exceptional', 'circumstances', ',', 'such', 'as', 'the', 'fires', 'which', 'devastated', 'Portugal', 'this', 'summer', '?', '']","['', 'La', 'question', 'que', 'je', 'voudrais', 'poser', 'à', 'la', 'Commission', 'et', 'au', 'Conseil', 'est', 'la', 'suivante', ':', 'êtes', '-vous', 'disposés', ',', 'pour', 'le', 'calcul', 'du', 'déficit', 'budgétaire', 'fixé', 'à', '3', '%', ',', 'à', 'décompter', ',', 'avec', 'effet', 'immédiat', ',', 'les', 'investissements', 'publics', 'et', 'les', 'dépenses', 'liés', 'à', 'des', 'circonstances', 'exceptionnelles', ',', 'comme', 'les', 'incendies', 'qui', 'ont', 'ravagé', 'le', 'Portugal', 'cet', 'été', '?\n']","[(0, 4), (1, 5), (2, 5), (3, 6), (5, 8), (6, 9), (7, 10), (8, 11), (9, 12), (10, 1), (11, 15), (12, 2), (15, 16), (16, 21), (17, 23), (18, 24), (19, 29), (20, 30), (22, 25), (23, 31), (24, 18), (25, 18), (26, 19), (27, 32), (28, 33), (29, 34), (30, 35), (32, 36), (33, 38), (34, 41), (35, 40), (36, 42), (37, 44), (38, 40), (38, 45), (42, 46), (43, 49), (44, 48), (45, 50), (47, 51), (48, 52), (49, 53), (50, 54), (51, 56), (52, 58), (53, 59), (54, 60), (55, 61)]"
826,intrigue,intrigues,intrigue_nou-vrb,"['The', 'Irish', 'people', 'in', 'their', 'great', 'wisdom', 'have', 'rejected', 'that', 'Treaty', 'by', 'democratic', 'vote', ',', 'and', 'although', 'people', 'in', 'Brussels', 'and', 'people', 'here', 'in', 'Strasbourg', 'will', 'work', 'and', 'cajole', 'and', 'bribe', 'and', 'intrigue', 'to', 'try', 'and', 'persuade', 'the', 'Irish', 'to', 'change', 'their', 'minds', ',', 'the', 'decision', 'of', 'the', 'people', 'should', 'prevail', ',', 'and', 'in', 'this', 'case', 'Ireland', 'has', 'stood', 'for', 'the', 'people', 'of', 'Europe', '.', '']","['', 'Le', 'peuple', 'irlandais', ',', 'dans', 'sa', 'grande', 'sagesse', ',', 'a', 'rejeté', 'ce', 'traité', 'par', 'un', 'vote', 'démocratique', ',', 'et', 'les', 'tenants', 'du', 'traité', 'à', 'Bruxelles', ',', 'comme', 'ici', 'à', 'Strasbourg', ',', 'pourront', 'bien', 'recourir', 'aux', 'cajoleries', ',', 'aux', 'intrigues', 'et', 'à', 'toutes', 'les', 'manœuvres', 'imaginables', 'pour', 'tenter', 'de', 'persuader', 'les', 'Irlandais', 'de', 'changer', ""d'"", 'avis', ',', 'la', 'décision', 'du', 'peuple', 'doit', 'prévaloir', 'et', ',', 'en', ""l'"", 'espèce', ',', ""l'"", 'Irlande', 'a', 'parlé', 'pour', 'les', 'peuples', ""d'"", 'Europe', '.\n']","[(0, 1), (1, 3), (2, 2), (3, 5), (4, 6), (5, 7), (6, 8), (7, 10), (8, 11), (9, 12), (10, 13), (11, 14), (12, 17), (13, 16), (14, 18), (15, 19), (17, 21), (18, 24), (19, 25), (20, 40), (22, 28), (23, 29), (24, 30), (25, 32), (28, 34), (28, 36), (32, 39), (33, 46), (34, 47), (36, 49), (37, 50), (38, 51), (39, 52), (40, 53), (42, 55), (43, 56), (44, 57), (45, 58), (46, 59), (48, 60), (49, 61), (50, 62), (52, 63), (53, 65), (54, 66), (55, 68), (56, 70), (57, 71), (58, 72), (59, 73), (60, 74), (61, 75), (62, 76), (63, 77), (64, 78)]"
827,bass,dorade,bass_corp,"['Furthermore', ',', 'demand', 'for', 'sea', 'bass', 'and', 'sea', 'bream', 'is', 'rising', 'in', 'the', 'Union', 'and', 'a', 'doubling', 'of', 'the', 'quota', ',', 'as', 'I', 'have', 'indicated', ',', 'would', 'thus', 'be', 'a', 'good', 'thing', 'from', 'that', 'point', 'of', 'view', 'as', 'well', '.', '']","['', 'De', 'plus', ',', 'la', 'dorade', 'et', 'le', 'bar', 'bénéficient', ""d'"", 'une', 'demande', 'croissante', 'dans', ""l'"", 'Union', 'et', 'cet', 'aspect', 'pourrait', 'donc', ',', 'lui', 'aussi', ',', 'justifier', 'le', 'doublement', 'du', 'contingent', ',', 'comme', 'je', ""l'"", 'ai', 'déjà', 'proposé', '.\n']","[(0, 2), (1, 3), (2, 12), (3, 4), (5, 5), (6, 6), (8, 8), (9, 9), (10, 13), (11, 14), (12, 15), (13, 16), (14, 17), (15, 27), (16, 28), (18, 29), (20, 22), (21, 32), (22, 33), (23, 35), (24, 37), (25, 25), (26, 20), (27, 21), (28, 26), (30, 26), (38, 24), (39, 38)]"
828,conjugate,conjuguer,conjugate_vrb,"['And', 'therefore', ',', 'as', 'many', 'previous', 'speakers', 'have', 'during', 'this', 'festive', 'season', ',', 'I', 'would', 'like', 'to', 'express', 'the', 'wish', 'that', 'the', 'European', 'summit', 'will', 'one', 'day', 'learn', ',', 'in', 'as', 'many', 'languages', 'as', 'you', 'like', ',', 'to', 'understand', ',', 'appreciate', ',', 'state', ',', 'perhaps', 'even', 'conjugate', 'much', 'better', ',', 'on', 'the', 'threshold', 'of', 'the', '21st', 'Century', ',', 'one', 'little', 'word', 'which', 'is', 'no', 'longer', 'established', 'in', 'poetry', 'alone', 'but', 'in', 'politics', 'as', 'well', '.', 'That', 'word', 'is', ""'"", 'woman', ""'"", '.', '']","['', 'Et', 'par', 'conséquent', ',', 'comme', ""d'"", 'autres', ',', 'en', 'cette', 'période', 'de', 'souhaits', ',', 'je', 'voudrais', 'exprimer', 'celui', 'que', 'le', 'sommet', 'européen', 'puisse', 'un', 'jour', 'se', 'mettre', 'à', 'apprendre', 'dans', 'toutes', 'les', 'langues', 'que', ""l'"", 'on', 'voudra', ',', 'à', 'mieux', 'connaître', ',', 'à', 'mieux', 'apprécier', ',', 'à', 'mieux', 'décliner', ',', 'peut-être', 'même', 'à', 'mieux', 'conjuguer', ',', 'au', 'seuil', 'du', 'XXIe', 'siècle', ',', 'un', 'petit', 'mot', 'qui', ""n'"", 'a', 'plus', 'seulement', 'droit', 'de', 'cité', 'dans', 'la', 'poésie', 'mais', 'dans', 'la', 'politique', ',', 'en', 'français', ',', 'le', 'mot', '""', 'femme', '""', '.\n']","[(0, 1), (1, 3), (2, 4), (3, 5), (4, 6), (8, 9), (9, 10), (11, 11), (12, 14), (13, 15), (14, 16), (17, 17), (18, 18), (20, 19), (21, 20), (22, 22), (23, 21), (24, 23), (25, 24), (26, 25), (27, 29), (29, 30), (31, 31), (32, 33), (36, 38), (37, 39), (38, 41), (39, 46), (40, 45), (43, 50), (44, 51), (45, 52), (46, 55), (48, 54), (49, 56), (50, 57), (52, 58), (53, 59), (55, 60), (56, 61), (57, 62), (58, 63), (59, 64), (60, 65), (61, 66), (62, 68), (63, 67), (64, 69), (65, 73), (66, 74), (67, 76), (69, 77), (70, 78), (71, 80), (76, 86), (77, 85), (78, 87), (79, 88), (80, 89), (81, 90)]"
829,incline,pousse,incline_vrb,"['At', 'such', 'times', ',', 'people', ""'s"", 'emotions', 'incline', 'them', 'to', 'desire', 'a', 'very', 'different', 'outcome', '.', '']","['', 'Dans', 'de', 'telles', 'situations', ',', ""l'"", 'émotion', 'pousse', 'les', 'gens', 'à', 'souhaiter', 'une', 'issue', 'très', 'différente', '.\n']","[(0, 1), (1, 3), (2, 4), (3, 5), (4, 10), (6, 7), (7, 8), (8, 9), (9, 11), (10, 12), (11, 13), (12, 15), (13, 16), (14, 14), (15, 17)]"
830,polish,améliorer,polish,"['The', 'European', 'Union', 'can', 'do', 'a', 'great', 'deal', 'to', 'polish', 'up', 'its', 'image', 'and', 'reputation', 'in', 'the', 'eyes', 'of', 'the', 'public', 'by', 'acting', 'speedily', 'and', 'without', 'bureaucracy', '.', '']","['', ""L'"", 'Union', 'européenne', 'peut', 'faire', 'beaucoup', 'pour', 'améliorer', 'son', 'image', 'et', 'sa', 'réputation', 'auprès', 'des', 'citoyens', 'en', 'agissant', 'vite', 'et', 'de', 'manière', 'non', 'bureaucratique', '.\n']","[(0, 1), (2, 2), (3, 4), (4, 5), (6, 6), (8, 7), (9, 8), (11, 9), (12, 10), (13, 11), (14, 13), (15, 14), (19, 15), (20, 16), (21, 17), (22, 18), (23, 19), (24, 20), (25, 23), (26, 24), (27, 25)]"
831,fragment,fragmenter,fragment_vrb,"['Alongside', 'them', 'there', 'are', 'the', 'so', '-', 'called', 'individual', 'systems', ',', 'operating', 'on', 'a', 'regional', 'basis', 'or', 'limited', 'to', 'particular', 'chains', 'of', 'supermarkets', ',', 'but', ',', 'as', 'these', 'do', 'not', 'constitute', 'a', 'self', '-', 'sufficient', 'whole', ',', 'their', 'effect', 'is', 'to', 'wholly', 'fragment', 'the', 'can', 'deposit', 'system', '.', '']","['', 'Parallèlement', 'à', 'ces', 'systèmes', 'existent', 'les', 'systèmes', 'dits', 'individuels', ',', 'qui', 'fonctionnent', 'sur', 'une', 'base', 'régionale', 'ou', 'limitée', 'à', 'certaines', 'chaînes', 'de', 'supermarchés', '.', 'Cependant', ',', 'étant', 'donné', 'qu’', 'ils', 'ne', 'forment', 'pas', 'un', 'ensemble', 'autosuffisant', ',', 'ils', 'ont', 'pour', 'effet', 'de', 'fragmenter', 'totalement', 'le', 'système', 'de', 'consigne', 'sur', 'les', 'canettes', '.\n']","[(0, 1), (0, 2), (1, 3), (3, 5), (4, 6), (8, 9), (9, 7), (10, 10), (11, 12), (12, 13), (13, 14), (14, 16), (15, 15), (16, 17), (17, 18), (18, 19), (19, 20), (20, 21), (21, 22), (22, 21), (22, 23), (24, 25), (25, 26), (26, 28), (27, 30), (29, 33), (30, 32), (31, 34), (32, 36), (34, 36), (35, 35), (36, 37), (37, 38), (38, 41), (40, 42), (42, 43), (43, 45), (44, 51), (45, 48), (46, 46), (47, 52)]"
832,diagnoses,diagnostic,diagnoses_nou,"['At', 'a', 'time', 'when', 'we', 'are', 'tackling', 'the', 'reform', 'of', 'the', 'Treaties', ',', 'and', 'now', 'that', 'the', 'Convention', 'is', 'up', 'and', 'running', ',', 'I', 'would', ',', 'therefore', ',', 'say', 'the', 'same', 'thing', 'about', 'these', 'economic', 'guidelines', 'as', 'about', 'the', 'employment', 'guidelines', ':', 'they', 'should', 'serve', 'to', 'share', 'diagnoses', ',', 'to', 'establish', 'clear', 'codes', 'of', 'conduct', 'and', 'mechanisms', 'for', 'sanctions', 'or', 'penalties', 'where', 'misguided', 'behaviour', 'occurs', '.', '']","['', 'Voilà', 'pourquoi', ',', 'alors', ""qu'"", 'en', 'ce', 'moment', 'nous', 'abordons', 'la', 'réforme', 'des', 'Traités', 'et', 'que', 'nous', 'avons', 'mis', 'en', 'marche', 'la', 'Convention', ',', 'je', 'voudrais', 'dire', ',', 'après', 'ces', 'orientations', 'économiques', ',', 'la', 'même', 'chose', 'que', 'pour', 'les', 'orientations', 'en', 'matière', ""d'"", 'emploi', ':', ""qu'"", 'elles', 'devraient', 'servir', 'à', 'partager', 'le', 'diagnostic', ',', 'à', 'établir', 'des', 'lignes', 'de', 'conduite', 'claires', 'ainsi', 'que', 'des', 'mécanismes', 'clairs', 'de', 'sanction', 'ou', 'de', 'répression', 'dans', 'le', 'cas', 'de', 'comportements', 'déviants', '.\n']","[(1, 7), (2, 8), (3, 5), (4, 17), (5, 18), (6, 10), (7, 11), (8, 12), (10, 13), (11, 14), (13, 15), (15, 16), (16, 22), (17, 23), (20, 20), (21, 21), (22, 24), (23, 25), (24, 26), (25, 28), (26, 2), (27, 33), (28, 27), (29, 34), (30, 35), (31, 36), (32, 29), (33, 30), (34, 32), (35, 31), (36, 37), (37, 38), (38, 39), (39, 44), (40, 40), (41, 45), (42, 47), (43, 48), (44, 49), (45, 50), (46, 51), (47, 53), (47, 61), (48, 54), (49, 55), (50, 56), (51, 66), (52, 58), (53, 59), (54, 60), (56, 65), (58, 68), (59, 69), (61, 72), (62, 71), (63, 76), (65, 78)]"
833,intrigue,intrigues,intrigue_nou-vrb,"['As', 'far', 'as', 'the', 'East', 'is', 'concerned', ',', 'our', 'policy', 'relates', 'to', 'an', 'area', 'that', 'is', 'constantly', 'troubled', 'by', 'intrigue', 'organised', 'by', 'the', 'Russian', 'Federation', ',', 'whether', 'this', 'is', 'obvious', 'or', 'hidden', '.', '']","['', 'En', 'ce', 'qui', 'concerne', ""l'"", 'Est', ',', 'notre', 'politique', 'porte', 'sur', 'une', 'région', 'qui', 'est', 'sans', 'cesse', 'en', 'proie', 'à', 'des', 'troubles', 'à', 'cause', ""d'"", 'intrigues', 'fomentées', 'par', 'la', 'Fédération', 'russe', ',', 'que', 'ce', 'soit', 'évident', 'ou', 'pas', '.\n']","[(0, 1), (2, 4), (3, 5), (4, 6), (7, 7), (8, 8), (9, 9), (10, 10), (11, 11), (12, 12), (13, 13), (14, 14), (15, 15), (16, 17), (17, 19), (18, 20), (19, 26), (20, 27), (21, 28), (22, 29), (23, 31), (24, 30), (25, 32), (26, 33), (27, 34), (29, 36), (30, 37), (31, 38), (32, 39)]"
835,fragment,fragmenteraient,fragment_vrb,"['The', 'Commission', 'can', 'not', 'accept', 'Amendments', '1', ',', 'second', 'part', ',', '11', 'and', '13', ',', 'as', 'they', 'would', 'fragment', 'the', 'internal', 'market', '.', '']","['', 'La', 'Commission', 'ne', 'peut', 'accepter', 'les', 'amendements', '1', ',', 'deuxième', 'partie', ',', '11', 'et', '13', ',', 'dans', 'la', 'mesure', 'où', 'ils', 'fragmenteraient', 'le', 'marché', 'intérieur', '.\n']","[(0, 1), (1, 2), (2, 4), (3, 3), (4, 5), (5, 7), (6, 8), (7, 9), (8, 10), (9, 11), (10, 12), (11, 13), (12, 14), (13, 15), (14, 16), (15, 17), (16, 21), (17, 22), (18, 22), (19, 23), (21, 24), (22, 26)]"
836,blessed,douce,blessed_adj,"['I', 'would', 'like', 'to', 'know', 'if', 'there', 'is', 'any', 'indication', 'that', 'markets', 'themselves', 'are', 'responding', 'to', 'what', 'is', 'an', 'increasing', 'number', 'of', 'single', 'people', 'perhaps', 'just', 'looking', 'for', ""'"", 'the', 'blessed', 'peace', 'of', 'the', 'single', 'bed', ""'"", ',', 'to', 'quote', 'George', 'Bernard', 'Shaw', '.', '']","['', 'Je', 'voudrais', 'savoir', ""s'"", 'il', 'existe', 'un', 'quelconque', 'indice', 'montrant', 'que', 'les', 'marchés', 'se', 'soucient', 'de', 'répondre', 'à', ""l'"", 'attente', ""d'"", 'un', 'nombre', 'croissant', 'de', 'personnes', 'voyageant', 'seules', ',', 'qui', 'recherchent', 'peut-être', 'simplement', 'ce', 'que', 'Bernard', 'Shaw', 'appelait', 'la', 'douce', 'quiétude', ""d'"", 'un', 'lit', 'à', 'une', 'place', '.\n']","[(0, 1), (1, 2), (4, 3), (5, 4), (6, 5), (7, 6), (9, 9), (10, 11), (11, 13), (13, 15), (14, 10), (14, 17), (15, 18), (16, 34), (18, 22), (20, 23), (21, 25), (22, 28), (23, 26), (24, 32), (25, 33), (26, 31), (29, 39), (30, 40), (31, 41), (32, 42), (33, 43), (35, 44), (37, 29), (41, 36), (42, 37), (43, 48)]"
837,bass,bar,bass_corp,"['At', 'that', 'meeting', 'we', 'were', 'able', 'to', 'come', 'up', 'with', 'measures', 'to', 'be', 'taken', 'in', 'the', 'ensuing', 'few', 'months', '.', 'To', 'quote', 'some', 'examples', ',', 'the', 'temporary', 'suspension', 'of', 'public', 'aid', 'for', 'the', 'creation', 'of', 'new', 'production', 'capacity', ',', 'the', 'launch', 'of', 'a', 'study', 'on', 'the', 'market', 'for', 'bass', 'and', 'sea', 'bream', ',', 'and', 'the', 'effort', 'to', 'organise', 'a', 'campaign', 'to', 'promote', 'international', 'sales', '.', '']","['', 'Les', 'services', 'de', 'la', 'Commission', 'se', 'sont', 'réunis', 'avec', 'les', 'États', 'membres', 'et', 'les', 'représentants', 'du', 'secteur', 'aquacole', 'en', 'décembre', '2002', 'et', ',', 'à', 'cette', 'occasion', ',', 'nous', 'avons', 'pu', 'définir', 'plusieurs', 'mesures', 'pour', 'les', 'prochains', 'mois', ',', 'telles', 'que', 'la', 'suspension', ""d'"", 'aides', 'publiques', 'destinées', 'à', 'la', 'création', 'de', 'nouvelles', 'capacités', 'de', 'production', ',', 'le', 'lancement', ""d'"", 'une', 'étude', 'sur', 'le', 'marché', 'du', 'bar', 'et', 'de', 'la', 'daurade', 'ou', 'encore', ""l'"", 'intention', ""d'"", 'organiser', 'une', 'campagne', 'de', 'promotion', 'internationale', '.\n']","[(0, 24), (1, 25), (2, 5), (3, 28), (4, 7), (5, 30), (10, 33), (14, 19), (15, 35), (16, 36), (18, 37), (21, 31), (22, 32), (25, 41), (27, 42), (28, 43), (29, 45), (30, 44), (31, 46), (32, 48), (33, 49), (34, 50), (35, 51), (36, 54), (37, 52), (38, 55), (39, 56), (40, 57), (41, 58), (42, 59), (43, 60), (44, 61), (45, 62), (46, 63), (47, 64), (48, 65), (49, 66), (51, 69), (53, 70), (54, 72), (55, 73), (56, 74), (57, 75), (58, 76), (59, 77), (60, 78), (61, 79), (62, 80), (64, 81)]"
